423093,Mr.,Eric,O,Manning,M,eric.manning@yahoo.com,Chas Manning,Shirleen Manning,Batson,11/2/1980,08:48:01 PM,36.76,64,10/28/2002,Q4,H2,2002,10,October,Oct,28,Monday,Mon,14.76,149363,4%,647-21-1863,319-913-5811,Clermont,Fayette,Clermont,IA,52135,Midwest,eomanning,oHAn%9aDXG\_@k%
207808,Ms.,Renetta,T,Hafner,F,renetta.hafner@aol.com,Phil Hafner,Mora Hafner,Eberhardt,1/29/1975,11:50:51 AM,42.52,50,8/22/1998,Q3,H2,1998,8,August,Aug,22,Saturday,Sat,18.95,180289,14%,539-71-9884,239-664-4998,Fort Lauderdale,Broward,Fort Lauderdale,FL,33335,South,rthafner,xm2OaKOsyzegc
338634,Ms.,Paz,T,Pearman,F,paz.pearman@gmail.com,Sean Pearman,Mikaela Pearman,Boehm,2/28/1960,08:35:18 PM,57.45,46,5/25/1982,Q2,H1,1982,5,May,May,25,Tuesday,Tue,35.2,144804,25%,665-22-7253,319-435-3438,Garnavillo,Clayton,Garnavillo,IA,52049,Midwest,ptpearman,N-ap5/@F*<
324573,Hon.,Ardath,Q,Forman,F,ardath.forman@gmail.com,Glenn Forman,Consuela Forman,Jobe,11/12/1982,04:54:17 AM,34.73,56,10/16/2009,Q4,H2,2009,10,October,Oct,16,Friday,Fri,7.79,189373,17%,449-99-5082,229-447-5924,Athens,Clarke,Athens,GA,30602,South,aqforman,zj5f~@4rH!5.aY
953724,Mrs.,Nanci,D,Osorio,F,nanci.osorio@hotmail.com,Renaldo Osorio,Xochitl Osorio,Nash,7/9/1982,12:02:26 PM,35.08,44,11/7/2003,Q4,H2,2003,11,November,Nov,7,Friday,Fri,13.73,71321,26%,571-99-4191,603-298-3198,Lincoln,Grafton,Lincoln,NH,3251,Northeast,ndosorio,8%f:FPOls+
138700,Ms.,Maricela,H,Simard,F,maricela.simard@gmail.com,Dwayne Simard,Michele Simard,Breault,7/21/1988,07:06:17 PM,29.04,49,9/25/2016,Q3,H2,2016,9,September,Sep,25,Sunday,Sun,0.84,88513,20%,157-23-8970,252-383-7726,Ingold,Sampson,Ingold,NC,28446,South,mhsimard,4Xd%-TYkd4.
644265,Ms.,Avelina,I,Stoner,F,avelina.stoner@exxonmobil.com,Conrad Stoner,Tai Stoner,Laroche,10/1/1988,12:15:44 PM,28.84,42,11/30/2010,Q4,H2,2010,11,November,Nov,30,Tuesday,Tue,6.66,157826,20%,532-71-2239,215-329-1990,Salina,Westmoreland,Salina,PA,15680,Northeast,aistoner,0ZpMuaLKG
223871,Drs.,Christene,O,Mattison,F,christene.mattison@gmail.com,Elroy Mattison,Brittaney Mattison,Rayner,9/14/1990,09:43:32 AM,26.89,46,9/13/2015,Q3,H2,2015,9,September,Sep,13,Sunday,Sun,1.87,177224,6%,169-86-8872,314-561-9256,Alba,Jasper,Alba,MO,64830,Midwest,comattison,A9.^B4Vk@{N]H
807262,Mr.,Stefan,O,Maeda,M,stefan.maeda@yahoo.com,Blair Maeda,Stephany Maeda,Brittingham,3/23/1990,09:14:56 AM,27.37,57,11/5/2011,Q4,H2,2011,11,November,Nov,5,Saturday,Sat,5.73,67028,25%,312-35-8549,225-889-6869,Slidell,St. Tammany,Slidell,LA,70461,South,somaeda,H;dUOC/_q:5CZ}E
368234,Drs.,Gillian,T,Winter,F,gillian.winter@gmail.com,Arlie Winter,Bernarda Winter,Alton,1/17/1960,02:25:49 PM,57.57,48,11/28/1984,Q4,H2,1984,11,November,Nov,28,Wednesday,Wed,32.68,103619,10%,486-29-0402,505-325-2023,Alamogordo,Otero,Alamogordo,NM,88310,West,gtwinter,E6NT?KLs
807442,Hon.,Ed,E,Ferrari,M,ed.ferrari@gmail.com,Sung Ferrari,Alverta Ferrari,Norvell,9/27/1981,07:31:47 AM,35.86,51,2/15/2015,Q1,H1,2015,2,February,Feb,15,Sunday,Sun,2.45,145831,1%,493-29-4894,210-319-0049,Gardendale,Ector,Gardendale,TX,79758,South,eeferrari,b.b|PeM0
956778,Ms.,Jewell,L,Thies,F,jewell.thies@aol.com,Tyrell Thies,Joette Thies,Barrow,2/16/1991,11:29:52 AM,26.46,51,4/28/2017,Q2,H1,2017,4,April,Apr,28,Friday,Fri,0.25,153248,25%,112-98-0744,405-727-5191,Oklahoma City,Oklahoma City,Oklahoma City,OK,73100,South,jlthies,5~F^ZfXs
496781,Dr.,Jonathan,Z,Rosa,M,jonathan.rosa@gmail.com,Carter Rosa,Ursula Rosa,Cranford,2/19/1981,05:51:15 AM,36.46,61,7/23/2010,Q3,H2,2010,7,July,Jul,23,Friday,Fri,7.02,198838,21%,276-17-7191,236-696-3896,Falls Church,Fairfax,Falls Church,VA,22047,South,jzrosa,3l6LIQw}
301629,Mr.,Ruben,L,Weissman,M,ruben.weissman@gmail.com,Lamont Weissman,Lawanna Weissman,Henke,12/28/1995,11:07:05 PM,21.6,84,1/3/2017,Q1,H1,2017,1,January,Jan,3,Tuesday,Tue,0.56,48543,22%,729-28-4437,201-979-0583,Elmwood Park,Bergen,Elmwood Park,NJ,7407,Northeast,rlweissman,Y9RrTqSa
668065,Mrs.,Deja,H,Niemeyer,F,deja.niemeyer@gmail.com,Josiah Niemeyer,Emelia Niemeyer,Braddy,9/4/1961,04:37:10 AM,55.93,41,6/5/2012,Q2,H1,2012,6,June,Jun,5,Tuesday,Tue,5.15,130000,9%,191-86-7546,210-777-5935,Evadale,Jasper,Evadale,TX,77615,South,dhniemeyer,l9uaXK7jjR4^aE
836931,Ms.,Selene,S,Ford,F,selene.ford@aol.com,Jarrett Ford,Andre Ford,Bow,3/23/1992,12:38:12 AM,25.36,42,10/7/2013,Q4,H2,2013,10,October,Oct,7,Monday,Mon,3.81,143902,6%,127-98-1656,203-799-7675,Hartford,Hartford,Hartford,CT,6101,Northeast,ssford,p:CZy8t*JVo4_
914698,Ms.,Janeen,M,Norman,F,janeen.norman@gmail.com,Forrest Norman,Krishna Norman,Chick,1/28/1989,06:35:10 PM,28.52,53,1/5/2012,Q1,H1,2012,1,January,Jan,5,Thursday,Thu,5.56,117383,17%,669-48-8772,803-953-3848,Columbia,Richland,Columbia,SC,29224,South,jmnorman,PPX%}E5U5Ql&C9f
872750,Mr.,Johnnie,J,Ibarra,M,johnnie.ibarra@aol.com,Abel Ibarra,Nenita Ibarra,Dunford,1/10/1972,06:04:09 PM,45.58,71,4/14/2013,Q2,H1,2013,4,April,Apr,14,Sunday,Sun,4.29,181385,15%,439-99-8990,209-862-8601,San Diego,San Diego,San Diego,CA,92142,West,jjibarra,2sGw73*xxx|
813428,Mr.,Emerson,L,Sands,M,emerson.sands@gmail.com,Herb Sands,Judith Sands,Schuman,7/8/1978,10:18:04 PM,39.08,76,1/1/2015,Q1,H1,2015,1,January,Jan,1,Thursday,Thu,2.57,106048,2%,202-84-1432,231-399-0470,Dowagiac,Cass,Dowagiac,MI,49047,Midwest,elsands,fXiQY\O|Y:Pz<
380228,Mr.,Oswaldo,V,Dodd,M,oswaldo.dodd@gmail.com,Terry Dodd,Oma Dodd,Mazur,11/24/1975,03:24:57 AM,41.7,88,11/14/1998,Q4,H2,1998,11,November,Nov,14,Saturday,Sat,18.72,92047,25%,047-15-2729,229-954-3152,Harrison,Washington,Harrison,GA,31035,South,ovdodd,Z4%v}/9c-#oX~x
791100,Ms.,Leone,Y,Buss,F,leone.buss@yahoo.co.uk,Marcelo Buss,Mariette Buss,Finkle,1/31/1968,02:26:33 AM,49.52,56,12/31/1996,Q4,H2,1996,12,December,Dec,31,Tuesday,Tue,20.59,44080,5%,729-28-3357,207-521-8795,Bryant Pond,Oxford,Bryant Pond,ME,4219,Northeast,lybuss,d-a_aaoI}|
613551,Mr.,Jay,Y,Shields,M,jay.shields@gmail.com,Angelo Shields,Treasa Shields,Darnell,3/11/1981,10:08:11 AM,36.41,70,8/26/2013,Q3,H2,2013,8,August,Aug,26,Monday,Mon,3.92,167893,15%,299-15-4635,303-815-3774,Denver,Jefferson,Denver,CO,80215,West,jyshields,h!Fjcq1UJCZ5
147663,Mr.,Douglass,E,Corrigan,M,douglass.corrigan@rediffmail.com,Antione Corrigan,Corrinne Corrigan,Sigman,3/17/1973,12:29:13 AM,44.39,60,2/19/2015,Q1,H1,2015,2,February,Feb,19,Thursday,Thu,2.44,86718,22%,498-29-1692,217-809-6973,Saint Charles,Kane,Saint Charles,IL,60174,Midwest,decorrigan,PubKJS|Q
707600,Ms.,Sherita,M,Baugh,F,sherita.baugh@gmail.com,Jason Baugh,Gwyneth Baugh,Mcdade,4/20/1995,08:26:21 AM,22.29,42,8/17/2016,Q3,H2,2016,8,August,Aug,17,Wednesday,Wed,0.95,49450,5%,441-29-0236,319-796-0569,Wheatland,Clinton,Wheatland,IA,52777,Midwest,smbaugh,NqB{TuwjQQxcr
596529,Ms.,Lana,N,Arbuckle,F,lana.arbuckle@shaw.ca,Dillon Arbuckle,Matha Arbuckle,Kieffer,10/22/1967,12:59:41 AM,49.8,47,11/11/1996,Q4,H2,1996,11,November,Nov,11,Monday,Mon,20.72,193628,10%,226-99-7414,405-584-3309,Oklahoma City,Oklahoma,Oklahoma City,OK,73119,South,lnarbuckle,Cn~r|\&+{4
834635,Hon.,Deloise,T,Oyler,F,deloise.oyler@yahoo.com,Frederic Oyler,Glendora Oyler,Trotman,9/4/1963,09:46:27 AM,53.93,40,1/6/2015,Q1,H1,2015,1,January,Jan,6,Tuesday,Tue,2.56,173977,14%,563-99-9596,216-204-6295,Newbury,Geauga,Newbury,OH,44065,Midwest,dtoyler,4kqW4|2Vd.UX}D
794524,Mr.,Armand,O,Fortenberry,M,armand.fortenberry@sbcglobal.net,Wilson Fortenberry,Bianca Fortenberry,Aikens,1/20/1992,11:03:23 AM,25.54,82,2/17/2017,Q1,H1,2017,2,February,Feb,17,Friday,Fri,0.44,184287,24%,474-55-2375,212-853-1265,Windham,Greene,Windham,NY,12496,Northeast,aofortenberry,AF6@+exveLgqJ}
392234,Dr.,Monty,D,Hail,M,monty.hail@gmail.com,Fausto Hail,Arletta Hail,Reedy,6/21/1960,12:35:06 AM,57.14,54,10/30/1983,Q4,H2,1983,10,October,Oct,30,Sunday,Sun,33.77,89286,9%,322-11-0608,339-255-1370,Springfield,Hampden,Springfield,MA,1138,Northeast,mdhail,F\q-/+0-OfEN8
444753,Ms.,Judith,G,Owen,F,judith.owen@gmail.com,Mauricio Owen,Margrett Owen,Bonin,2/14/1958,10:47:50 PM,59.49,47,5/17/1982,Q2,H1,1982,5,May,May,17,Monday,Mon,35.22,76503,13%,244-99-8820,207-252-4459,Biddeford,York,Biddeford,ME,4007,Northeast,jgowen,R@9p}adL
361359,Hon.,Laureen,Q,Lambert,F,laureen.lambert@exxonmobil.com,Roger Lambert,Carlee Lambert,Forest,2/23/1960,02:59:34 AM,57.47,52,7/31/2007,Q3,H2,2007,7,July,Jul,31,Tuesday,Tue,10,78201,6%,351-08-4760,217-920-8861,Chicago,Cook,Chicago,IL,60678,Midwest,lqlambert,M{SbIdMoK&n3M
777936,Ms.,Nila,W,Traylor,F,nila.traylor@yahoo.com,Teddy Traylor,Helena Traylor,Summerville,5/6/1972,09:59:03 AM,45.26,46,4/23/1998,Q2,H1,1998,4,April,Apr,23,Thursday,Thu,19.28,93058,22%,437-99-1434,212-404-1666,Rochester,Monroe,Rochester,NY,14608,Northeast,nwtraylor,HiN#Y-QQ;6&vo
529020,Dr.,Bernard,P,Bradshaw,M,bernard.bradshaw@yahoo.co.uk,Toby Bradshaw,Shirl Bradshaw,Dicarlo,8/18/1969,11:55:11 AM,47.98,70,3/31/2002,Q1,H1,2002,3,March,Mar,31,Sunday,Sun,15.34,98634,7%,224-99-5432,240-682-9499,Greenbelt,Prince George's,Greenbelt,MD,20770,South,bpbradshaw,4>105-7#Y
884439,Mrs.,Micheal,A,Sarmiento,F,micheal.sarmiento@aol.com,Cameron Sarmiento,Sena Sarmiento,Sansone,7/17/1965,04:08:59 AM,52.07,60,3/21/1991,Q1,H1,1991,3,March,Mar,21,Thursday,Thu,26.37,81467,14%,135-25-1858,314-960-1816,Bonne Terre,St. Francois,Bonne Terre,MO,63628,Midwest,masarmiento,U#s|@cHRzK&.
269950,Mr.,Seth,B,Bilodeau,M,seth.bilodeau@bellsouth.net,Barney Bilodeau,Thresa Bilodeau,Parsley,5/5/1975,06:33:01 PM,42.26,51,7/6/2002,Q3,H2,2002,7,July,Jul,6,Saturday,Sat,15.07,164287,25%,635-31-8665,231-279-6667,Lake Ann,Benzie,Lake Ann,MI,49650,Midwest,sbbilodeau,D#\-mK}?#emJ
258110,Ms.,Tai,O,Saavedra,F,tai.saavedra@hotmail.com,Dong Saavedra,Vada Saavedra,Tate,9/15/1995,09:44:17 AM,21.88,43,9/15/2016,Q3,H2,2016,9,September,Sep,15,Thursday,Thu,0.87,51872,1%,099-02-5730,215-358-8995,Westmoreland City,Westmoreland,Westmoreland City,PA,15692,Northeast,tosaavedra,HT|Ey$x/x3wnHGh
248437,Ms.,Tamra,A,Alessi,F,tamra.alessi@outlook.com,Raymundo Alessi,Maragaret Alessi,Kimmel,11/19/1977,12:01:01 AM,39.72,44,11/8/2004,Q4,H2,2004,11,November,Nov,8,Monday,Mon,12.73,90981,6%,623-85-6451,385-958-1406,Helper,Carbon,Helper,UT,84526,West,taalessi,a1w:>liL_POIge
357480,Ms.,Shenika,R,Crittenden,F,shenika.crittenden@walmart.com,Gerard Crittenden,Lashaun Crittenden,Carbone,10/9/1975,01:07:53 AM,41.83,54,5/27/1998,Q2,H1,1998,5,May,May,27,Wednesday,Wed,19.18,58060,3%,546-99-2214,225-868-7449,Powhatan,Natchitoches,Powhatan,LA,71066,South,srcrittenden,cKI*5o3~k$B|@
845835,Dr.,Bernard,Q,Fessler,M,bernard.fessler@hotmail.co.uk,Otha Fessler,Summer Fessler,Helton,7/31/1958,05:21:47 AM,59.03,63,4/17/1980,Q2,H1,1980,4,April,Apr,17,Thursday,Thu,37.3,93610,10%,479-41-2508,219-322-7409,South Milford,LaGrange,South Milford,IN,46786,Midwest,bqfessler,u:6CBt@J
878763,Mr.,Ernest,N,Chasse,M,ernest.chasse@gmail.com,Kirk Chasse,Judie Chasse,Winkler,10/11/1995,08:49:57 AM,21.81,87,7/16/2017,Q3,H2,2017,7,July,Jul,16,Sunday,Sun,0.03,86598,11%,108-98-6029,303-439-6575,Littleton,Douglas,Littleton,CO,80124,West,enchasse,v?ItY/4Y
452667,Mr.,Jeffery,D,Girard,M,jeffery.girard@outlook.com,James Girard,Maribel Girard,Coss,8/13/1972,10:33:47 PM,44.99,66,6/17/1998,Q2,H1,1998,6,June,Jun,17,Wednesday,Wed,19.13,78719,23%,484-41-0566,603-385-6031,Freedom,Carroll,Freedom,NH,3836,Northeast,jdgirard,kOeSM^zRS@S
879556,Prof.,Christoper,I,Moye,M,christoper.moye@aol.com,Clarence Moye,Lonnie Moye,Hearne,3/6/1992,10:45:26 AM,25.41,58,8/24/2013,Q3,H2,2013,8,August,Aug,24,Saturday,Sat,3.93,179104,3%,413-99-1985,319-859-5930,Oakville,Louisa,Oakville,IA,52646,Midwest,cimoye,SqLMo~V>io
541976,Mr.,Kelley,Z,Greening,M,kelley.greening@rediffmail.com,Benton Greening,Fawn Greening,Rousseau,2/26/1979,01:05:28 AM,38.44,81,6/22/2001,Q2,H1,2001,6,June,Jun,22,Friday,Fri,16.11,157705,18%,056-02-5142,215-615-1281,Gifford,McKean,Gifford,PA,16732,Northeast,kzgreening,JUd&WqL%HZ>aY
892120,Mrs.,Ernestine,U,Beall,F,ernestine.beall@aol.com,Sal Beall,Ashleigh Beall,Mooney,7/28/1972,11:43:08 AM,45.03,48,11/20/2005,Q4,H2,2005,11,November,Nov,20,Sunday,Sun,11.69,92635,4%,511-33-2006,215-994-0226,Doylesburg,Franklin,Doylesburg,PA,17219,Northeast,eubeall,f#dJW@*!B7>
662814,Mr.,Archie,R,Folse,M,archie.folse@outlook.com,Marcelo Folse,Akilah Folse,Earle,12/20/1992,12:04:02 PM,24.62,68,1/2/2016,Q1,H1,2016,1,January,Jan,2,Saturday,Sat,1.57,145647,5%,254-99-4830,209-591-4822,Strathmore,Tulare,Strathmore,CA,93267,West,arfolse,Z[NV$n4_{3?-
609576,Prof.,Ronny,C,Legault,M,ronny.legault@gmail.com,Albert Legault,Jessica Legault,Curley,4/30/1977,01:30:07 AM,40.27,68,5/2/2010,Q2,H1,2010,5,May,May,2,Sunday,Sun,7.24,83203,29%,710-18-4670,314-345-4329,Bates City,Lafayette,Bates City,MO,64011,Midwest,rclegault,L124@HVN
492759,Dr.,Eloy,V,Brune,M,eloy.brune@aol.com,Dwayne Brune,Jolyn Brune,Raymer,12/28/1972,12:12:23 AM,44.61,84,2/6/2015,Q1,H1,2015,2,February,Feb,6,Friday,Fri,2.47,170760,5%,657-36-8074,229-549-0978,Damascus,Damascus,Damascus,GA,39841,South,evbrune,yis46Ykl]zC&T+?
283912,Hon.,Melani,A,Ruelas,F,melani.ruelas@gmail.com,Tristan Ruelas,Silvana Ruelas,Reeve,1/4/1973,05:55:46 PM,44.59,55,8/15/2007,Q3,H2,2007,8,August,Aug,15,Wednesday,Wed,9.96,117415,9%,008-94-7237,803-594-8265,Johns Island,Charleston,Johns Island,SC,29457,South,maruelas,FuIG8[rn\Tj
532795,Mr.,Carlo,B,Shotwell,M,carlo.shotwell@gmail.com,Daryl Shotwell,Lavina Shotwell,Eggers,6/11/1993,04:01:35 PM,24.15,90,9/23/2015,Q3,H2,2015,9,September,Sep,23,Wednesday,Wed,1.85,79470,4%,355-08-1456,212-431-1725,New York City,New York,New York City,NY,10112,Northeast,cbshotwell,uL0eP[_3Mgx<RQT
863566,Prof.,Roland,Z,Antonio,M,roland.antonio@hotmail.com,James Antonio,Alexia Antonio,Bryant,5/28/1989,10:01:54 PM,28.19,76,1/8/2015,Q1,H1,2015,1,January,Jan,8,Thursday,Thu,2.55,137241,22%,697-16-0179,209-559-2215,Brea,Brea,Brea,CA,92622,West,rzantonio,Bb|Xe%KR7:TNDY
361215,Mrs.,Lisa,G,Wick,F,lisa.wick@gmail.com,Heath Wick,Yun Wick,Bramble,12/25/1995,07:03:09 AM,21.61,46,5/17/2017,Q2,H1,2017,5,May,May,17,Wednesday,Wed,0.2,162121,26%,128-98-0472,423-540-1697,Memphis,Memphis,Memphis,TN,37544,South,lgwick,a>_tar\<yP
787265,Prof.,Frankie,S,Owings,M,frankie.owings@yahoo.co.in,Roberto Owings,Katy Owings,Sunderland,6/15/1993,02:17:38 AM,24.13,57,5/10/2017,Q2,H1,2017,5,May,May,10,Wednesday,Wed,0.22,42901,10%,497-29-4210,314-538-1516,Sturgeon,Boone,Sturgeon,MO,65284,Midwest,fsowings,z#0PZS2Z/0o&tWm
696561,Mr.,Joe,K,Gowan,M,joe.gowan@comcast.net,Jarod Gowan,Alecia Gowan,Short,4/20/1980,08:04:37 PM,37.3,88,9/6/2013,Q3,H2,2013,9,September,Sep,6,Friday,Fri,3.89,164300,27%,420-67-2813,236-683-3184,Blackstone,Blackstone,Blackstone,VA,23825,South,jkgowan,PT5gTRy*\[N9
906336,Ms.,Melisa,Z,Lomas,F,melisa.lomas@msn.com,Doug Lomas,Margit Lomas,Lasky,10/29/1967,12:11:11 AM,49.78,45,5/25/1998,Q2,H1,1998,5,May,May,25,Monday,Mon,19.19,178886,8%,181-86-9822,205-562-1660,Mobile,Mobile,Mobile,AL,36631,South,mzlomas,hsht/jV6
630690,Drs.,Jerilyn,J,Decker,F,jerilyn.decker@yahoo.com,Marcos Decker,Hortencia Decker,Newcomer,8/26/1970,11:20:24 PM,46.95,45,4/15/2014,Q2,H1,2014,4,April,Apr,15,Tuesday,Tue,3.29,148791,6%,471-57-4154,216-629-1132,West Farmington,Trumbull,West Farmington,OH,44491,Midwest,jjdecker,CLEV@W\fQ}z
785482,Mr.,Geoffrey,J,Lemmons,M,geoffrey.lemmons@gmail.com,Elvin Lemmons,Martin Lemmons,Desmarais,3/25/1960,07:46:27 PM,57.38,64,3/15/2008,Q1,H1,2008,3,March,Mar,15,Saturday,Sat,9.38,108088,15%,252-99-9315,339-946-3297,West Barnstable,Barnstable,West Barnstable,MA,2668,Northeast,gjlemmons,Yy?/i@O4nE>
281990,Drs.,Karima,S,Walz,F,karima.walz@sbcglobal.net,Roland Walz,Antonietta Walz,Hankins,1/29/1992,11:41:59 AM,25.51,48,9/17/2013,Q3,H2,2013,9,September,Sep,17,Tuesday,Tue,3.86,93153,3%,075-02-6425,205-251-8144,Linden,Marengo,Linden,AL,36748,South,kswalz,bpCP-|+dGC]M?
965373,Hon.,Trey,M,Joshua,M,trey.joshua@hotmail.com,Eusebio Joshua,Liliana Joshua,Lamoureux,8/9/1986,01:12:11 AM,30.99,90,7/8/2012,Q3,H2,2012,7,July,Jul,8,Sunday,Sun,5.06,59082,19%,256-99-1323,239-338-7233,Opa Locka,Miami-Dade,Opa Locka,FL,33055,South,tmjoshua,WVl$eh#RC^8
674284,Mrs.,Kina,B,Mcvay,F,kina.mcvay@hotmail.com,Marshall Mcvay,Letisha Mcvay,Caruthers,6/20/1978,12:45:43 PM,39.13,58,8/4/2012,Q3,H2,2012,8,August,Aug,4,Saturday,Sat,4.98,107926,7%,249-99-8599,304-882-9478,Huntington,Cabell,Huntington,WV,25708,South,kbmcvay,yJsrvQDcJF_cS.
214814,Dr.,Sherman,C,Coward,M,sherman.coward@gmail.com,Williams Coward,Latonya Coward,Wan,12/25/1982,09:06:20 PM,34.61,54,12/19/2004,Q4,H2,2004,12,December,Dec,19,Sunday,Sun,12.61,191501,11%,756-12-7850,304-268-9429,Delbarton,Mingo,Delbarton,WV,25670,South,sccoward,dlBkX[WO315A{
869212,Mr.,Refugio,G,Bechtold,M,refugio.bechtold@gmail.com,Terry Bechtold,Stefania Bechtold,Ahlers,3/4/1963,10:50:53 PM,54.44,84,11/22/1987,Q4,H2,1987,11,November,Nov,22,Sunday,Sun,29.7,160455,22%,428-99-9971,210-262-8051,Gilmer,Upshur,Gilmer,TX,75644,South,rgbechtold,1NLJoTTRgW
133611,Dr.,Felix,W,Imhoff,M,felix.imhoff@charter.net,Victor Imhoff,Irina Imhoff,Levasseur,1/9/1962,12:13:26 AM,55.59,81,6/3/1985,Q2,H1,1985,6,June,Jun,3,Monday,Mon,32.17,64560,16%,299-15-3804,205-298-6005,Needham,Choctaw,Needham,AL,36915,South,fwimhoff,h1bbZ1aH<s4
602077,Dr.,Sammie,D,Irick,M,sammie.irick@charter.net,Renato Irick,Tommy Irick,Mayers,7/16/1967,01:56:55 PM,50.07,80,7/12/2009,Q3,H2,2009,7,July,Jul,12,Sunday,Sun,8.05,149343,23%,647-21-5942,217-690-9432,Philo,Champaign,Philo,IL,61864,Midwest,sdirick,u1_O2kLd&H
356131,Hon.,Dominick,I,Yager,M,dominick.yager@aol.com,Amado Yager,Deborah Yager,Bello,5/20/1984,09:02:29 PM,33.21,70,12/18/2009,Q4,H2,2009,12,December,Dec,18,Friday,Fri,7.61,93696,18%,567-99-9020,262-374-8234,Elroy,Juneau,Elroy,WI,53929,Midwest,diyager,Mo/a0#{hlizmsA
893395,Ms.,Tatiana,I,Badillo,F,tatiana.badillo@walmart.com,Charlie Badillo,Rikki Badillo,Bodnar,3/10/1977,05:08:42 AM,40.41,57,4/23/2012,Q2,H1,2012,4,April,Apr,23,Monday,Mon,5.27,94534,8%,285-15-6291,209-371-6850,Farmington,San Joaquin,Farmington,CA,95230,West,tibadillo,HkWmAeEv]b$S
716662,Mr.,Ted,M,Baggett,M,ted.baggett@yahoo.ca,Jerry Baggett,Clarice Baggett,Gravely,12/6/1983,01:00:35 AM,33.67,85,2/2/2013,Q1,H1,2013,2,February,Feb,2,Saturday,Sat,4.48,100330,13%,236-55-2800,229-575-7546,Hillsboro,Jasper,Hillsboro,GA,31038,South,tmbaggett,5{amhC?V
